dep_relation;dep_insee;ville_relation;ville_node;ville_insee;lat;lon;name;name_norm;population;source_population
7379;51;418647;26694649;51507;49.0904192;4.8967637;Sainte-Menehould;SAINTE MENEHOULD;4321;INSEE 2012
7379;51;2598244;1698659207;51508;48.6094218;4.4080578;Saint-Ouen-Domprot;SAINT OUEN DOMPROT;202;INSEE 2013
7379;51;2709623;1209458757;51509;48.9454667;4.2446454;Saint-Pierre;SAINT PIERRE;301;INSEE 2013
7379;51;2631768;3080823096;51510;48.7816267;4.6426698;Saint-Quentin-les-Marais;SAINT QUENTIN LES MARAIS;131;INSEE 2013
7379;51;2749626;1706129381;51511;48.6136828;3.7517772;Saint-Quentin-le-Verger;SAINT QUENTIN LE VERGER;122;INSEE 2013
7379;51;2763699;1698659210;51512;48.8527539;4.3288633;Saint-Quentin-sur-Coole;SAINT QUENTIN SUR COOLE;62;INSEE 2013
7379;51;2606665;1706129382;51513;48.6290300;4.6447500;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;SAINT REMY EN BOUZEMONT SAINT GENEST ET ISSON;573;INSEE 2013
7379;51;1771146;1450515928;51514;48.7025637;3.7747720;Saint-Remy-sous-Broyes;SAINT REMY SOUS BROYES;99;INSEE 2013
7379;51;2091764;1336634316;51515;49.0569342;4.5778780;Saint-Remy-sur-Bussy;SAINT REMY SUR BUSSY;347;
7379;51;1788295;1464081738;51516;48.6131520;3.9019931;Saint-Saturnin;SAINT SATURNIN;58;INSEE 2013
7379;51;1770514;915599943;51517;49.2362757;4.4668744;Saint-Souplet-sur-Py;SAINT SOUPLET SUR PY;150;
7379;51;2031301;403474431;51518;49.3043539;3.9651071;Saint-Thierry;SAINT THIERRY;627;INSEE 2013
7379;51;2598330;296312331;51520;48.5503148;4.5050058;Saint-Utin;SAINT UTIN;80;INSEE 2013
7379;51;2616838;1706129383;51521;48.6942100;4.8030900;Saint-Vrain;SAINT VRAIN;210;INSEE 2013
7379;51;1821416;1341443283;51522;48.6510603;4.8130353;Sapignicourt;SAPIGNICOURT;357;INSEE 2013
7379;51;2661496;280025253;51523;49.2067230;3.8242756;Sarcy;SARCY;249;INSEE 2013
7379;51;2751162;1706129384;51524;48.5679700;3.7305600;Saron-sur-Aube;SARON SUR AUBE;292;INSEE 2013
7379;51;417950;26695572;51525;48.9200788;4.4063803;Sarry;SARRY;2031;INSEE 2013
7379;51;418103;654157567;51526;48.6818743;3.7162336;Saudoy;SAUDOY;367;INSEE 2013
7379;51;2618763;1706129385;51528;48.7167143;4.7823406;Scrupt;SCRUPT;130;INSEE 2014
7379;51;2602457;1238550714;51529;49.3072599;4.2851516;Selles;SELLES;359;INSEE 2013
7379;51;2611681;916462783;51530;49.1514315;4.2514192;Sept-Saulx;SEPT SAULX;579;INSEE 2013
7379;51;2616574;26694628;51531;48.7842908;4.9117014;Sermaize-les-Bains;SERMAIZE LES BAINS;2104;INSEE 2013
7379;51;2661459;1698659214;51532;49.1589542;3.9838279;Sermiers;SERMIERS;558;INSEE 2013
7379;51;1769506;2023224385;51535;48.7248752;3.7263127;Sézanne;SEZANNE;5264;INSEE 2013
7379;51;2604626;482234630;51536;49.1971054;4.1305935;Sillery;SILLERY;1614;INSEE 2013
7379;51;2772830;1706129386;51537;48.9999600;4.8683800;Sivry-Ante;SIVRY ANTE;186;INSEE 2013
7379;51;2763229;1698659225;51538;48.9025464;4.3965839;Sogny-aux-Moulins;SOGNY AUX MOULINS;121;INSEE 2013
7379;51;2725669;1871805677;51539;48.8119450;4.8025586;Sogny-en-l'Angle;SOGNY EN L ANGLE;41;INSEE 2013
7379;51;2742324;1706129387;51542;48.8099400;3.7298600;Soizy-aux-Bois;SOIZY AUX BOIS;158;INSEE 2013
7379;51;1771289;392120055;51544;49.2500958;4.5595889;Sommepy-Tahure;SOMMEPY TAHURE;632;
7379;51;2758328;1698659239;51545;48.7382845;4.1976517;Sommesous;SOMMESOUS;469;INSEE 2013
7379;51;2090365;263750372;51546;49.1158993;4.5810646;Somme-Suippe;SOMME SUIPPE;460;INSEE 2013
7379;51;2090707;263750186;51547;49.1020774;4.6699851;Somme-Tourbe;SOMME TOURBE;150;INSEE 2013
7379;51;1920192;1698659233;51548;48.9850800;4.5904069;Somme-Vesle;SOMME VESLE;425;INSEE 2013
7379;51;2765513;1143827367;51549;48.9517898;4.7605885;Somme-Yèvre;SOMME YEVRE;110;INSEE 2013
7379;51;2586649;1698659250;51550;48.6820470;4.3779808;Sompuis;SOMPUIS;266;INSEE 2013
7379;51;2599990;1706129388;51551;48.5949649;4.5040833;Somsois;SOMSOIS;187;INSEE 2013
7379;51;1739982;1423433293;51552;48.8028997;4.5024666;Songy;SONGY;273;INSEE 2013
7379;51;2094747;392119937;51553;49.1831546;4.5432811;Souain-Perthes-lès-Hurlus;SOUAIN PERTHES LES HURLUS;212;INSEE 2013
7379;51;2760232;1698659255;51555;48.7419558;4.3120904;Soudé;SOUDE;162;INSEE 2013
7379;51;2757993;1706129389;51556;48.8394400;4.1989900;Soudron;SOUDRON;317;
7379;51;417955;654101228;51557;48.7901549;4.5355896;Soulanges;SOULANGES;484;
7379;51;2723628;1289470842;51558;48.9051645;3.9266791;Soulières;SOULIERES;131;INSEE 2013
7379;51;2083558;26695765;51559;49.1308493;4.5317830;Suippes;SUIPPES;3977;INSEE 2013
7379;51;2739345;1706129390;51560;48.9526571;3.7352104;Suizy-le-Franc;SUIZY LE FRANC;120;INSEE 2013
7379;51;418111;354868343;51562;49.2140202;4.0935984;Taissy;TAISSY;2317;INSEE 2013
7379;51;2737829;472402323;51563;48.8329089;3.7469910;Talus-Saint-Prix;TALUS SAINT PRIX;108;INSEE 2013
7379;51;5812094;472386266;51564;49.0915583;4.1030152;Tauxières-Mutry;TAUXIERES MUTRY;278;INSEE 2013
7379;51;2746446;1706129391;51565;48.6479400;3.8782900;Thaas;THAAS;110;INSEE 2013
7379;51;2711007;1209420603;51566;48.9301810;4.2171159;Thibie;THIBIE;263;INSEE 2013
7379;51;2618461;1706129392;51567;48.6898242;4.7330751;Thiéblemont-Farémont;THIEBLEMONT FAREMONT;516;INSEE 2013
7379;51;418113;281788240;51569;49.2543702;3.9530195;Thillois;THILLOIS;346;INSEE 2013
7379;51;2737819;472402309;51570;48.8506175;3.6892458;Le Thoult-Trosnay;LE THOULT TROSNAY;90;INSEE 2013
7379;51;2607794;920080220;51571;49.1783278;4.2166514;Val-de-Vesle;VAL DE VESLE;778;INSEE 2013
7379;51;2091169;1336644253;51572;49.0177718;4.6122103;Tilloy-et-Bellay;TILLOY ET BELLAY;224;
7379;51;36473;26691762;51573;49.2479000;3.9860100;Tinqueux;TINQUEUX;10300;INSEE 2013
7379;51;2763246;1673061871;51574;48.8526336;4.4444554;Togny-aux-Bœufs;TOGNY AUX BŒUFS;134;INSEE 2013
7379;51;2700986;726795125;51576;49.0484724;4.1203277;Tours-sur-Marne;TOURS SUR MARNE;1352;INSEE 2013
7379;51;2259736;280025284;51577;49.2247247;3.8044746;Tramery;TRAMERY;150;
7379;51;2713276;1706129395;51578;48.8690224;4.0814401;Trécon;TRECON;83;INSEE 2013
7379;51;2742806;1706129398;51579;48.7886643;3.4981600;Tréfols;TREFOLS;127;INSEE 2013
7379;51;2697729;482234645;51580;49.1064396;4.1821589;Trépail;TREPAIL;433;INSEE 2013
7379;51;2573366;281787697;51581;49.2406726;3.8218924;Treslon;TRESLON;192;INSEE 2013
7379;51;2607455;1706129393;51583;48.7168039;4.9490043;Trois-Fontaines-l'Abbaye;TROIS FONTAINES L ABBAYE;221;INSEE 2013
7379;51;36468;492161912;51584;49.2055167;4.0392946;Trois-Puits;TROIS PUITS;150;INSEE 2013
7379;51;1802485;1287966647;51585;49.0815650;3.7076897;Troissy;TROISSY;836;INSEE 2013
7379;51;2694896;1698659260;51587;49.0715460;4.3996260;Vadenay;VADENAY;275;INSEE 2013
7379;51;2633868;1143792224;51589;48.8647821;4.7267930;Vanault-le-Châtel;VANAULT LE CHATEL;181;INSEE 2013
7379;51;2724611;1598295079;51590;48.8436207;4.7706994;Vanault-les-Dames;VANAULT LES DAMES;405;INSEE 2013
7379;51;2586845;1269191115;51592;49.1076152;3.7354382;Vandières;VANDIERES;336;INSEE 2013
7379;51;2758170;1706129402;51594;48.7635200;4.1441800;Vassimont-et-Chapelaine;VASSIMONT ET CHAPELAINE;64;INSEE 2013
7379;51;2754345;1706129403;51595;48.8218800;4.2449000;Vatry;VATRY;111;INSEE 2013
7379;51;2737452;472402297;51596;48.8813665;3.6154262;Vauchamps;VAUCHAMPS;343;INSEE 2013
7379;51;2694445;472917429;51597;49.0493645;3.8854313;Vauciennes;VAUCIENNES;294;INSEE 2013
7379;51;2618530;1706129404;51598;48.7068086;4.6609313;Vauclerc;VAUCLERC;491;INSEE 2013
7379;51;2697713;482234660;51599;49.0905862;4.2264700;Vaudemange;VAUDEMANGE;298;INSEE 2013
7379;51;1781946;888399047;51600;49.2238772;4.4076384;Vaudesincourt;VAUDESINCOURT;119;INSEE 2013
7379;51;2631903;1706129405;51601;48.7982000;4.7059200;Vavray-le-Grand;VAVRAY LE GRAND;169;INSEE 2013
7379;51;2641428;1706129406;51602;48.8052900;4.7129600;Vavray-le-Petit;VAVRAY LE PETIT;66;INSEE 2013
7379;51;2707116;1706129418;51603;48.8887401;4.1281492;Vélye;VELYE;155;INSEE 2013
7379;51;2621442;1698659263;51604;49.3415294;3.7989359;Ventelay;VENTELAY;262;INSEE 2015
7379;51;2684664;1871805681;51605;49.0817000;3.8404600;Venteuil;VENTEUIL;587;INSEE 2013
7379;51;1771797;1092473987;51607;48.9484473;3.6191697;Verdon;VERDON;182;INSEE 2013
7379;51;2766908;1706129407;51608;48.8575905;4.8231039;Vernancourt;VERNANCOURT;75;INSEE 2013
7379;51;1799025;296887813;51609;49.0951412;3.6729823;Verneuil;VERNEUIL;831;
7379;51;2026044;1131544660;51610;49.0651340;4.9074122;Verrières;VERRIERES;413;INSEE 2013
7379;51;2725564;401533778;51611;48.8447045;3.9116895;Vert-Toulon;VERT TOULON;298;INSEE 2013
7379;51;7914415;26696106;51612;48.9052885;4.0045673;Vertus;VERTUS;2536;INSEE 2013
7379;51;2625036;472294315;51613;49.1593602;4.1443389;Verzenay;VERZENAY;1061;INSEE 2013
7379;51;2607196;472294314;51614;49.1470700;4.1638626;Verzy;VERZY;1056;INSEE 2013
7379;51;2635606;1143892379;51616;48.8726678;4.4581785;Vésigneul-sur-Marne;VESIGNEUL SUR MARNE;271;INSEE 2013
7379;51;418232;654259443;51617;49.0306202;4.3161662;La Veuve;LA VEUVE;620;INSEE 2013
7379;51;2742807;1706129298;51618;48.7954251;3.4595976;Le Vézier;LE VEZIER;191;
7379;51;2774775;1706129295;51619;48.9807900;4.8868200;Le Vieil-Dampierre;LE VIEIL DAMPIERRE;112;INSEE 2013
7379;51;2676718;283282486;51622;49.2010790;3.9346853;Ville-Dommange;VILLE DOMMANGE;419;INSEE 2013
7379;51;417499;471610208;51623;49.1260898;4.0819033;Ville-en-Selve;VILLE EN SELVE;275;INSEE 2013
7379;51;2662125;1871805682;51624;49.1808900;3.7995500;Ville-en-Tardenois;VILLE EN TARDENOIS;605;INSEE 2013
7379;51;2742810;1296923815;51625;48.7700579;3.4545868;Villeneuve-la-Lionne;VILLENEUVE LA LIONNE;302;INSEE 2013
7379;51;2742510;1706129275;51626;48.8074600;3.6944300;La Villeneuve-lès-Charleville;LA VILLENEUVE LES CHARLEVILLE;119;INSEE 2013
7379;51;2721274;1211581773;51627;48.9188653;4.0636214;Villeneuve;VILLENEUVE;311;INSEE 2013
7379;51;2749616;1706129409;51628;48.6334700;3.7586200;Villeneuve-Saint-Vistre;VILLENEUVE SAINT VISTRE;128;INSEE 2013
7379;51;2661339;492162034;51629;49.1660122;4.0245971;Villers-Allerand;VILLERS ALLERAND;844;INSEE 2013
7379;51;2728590;930488282;51630;48.9323982;3.9356431;Villers-aux-Bois;VILLERS AUX BOIS;287;INSEE 2013
7379;51;2658710;472303554;51631;49.1945838;3.9973603;Villers-aux-Nœuds;VILLERS AUX NŒUDS;170;INSEE 2013
7379;51;2772815;1131544692;51632;49.0204545;4.9364004;Villers-en-Argonne;VILLERS EN ARGONNE;231;INSEE 2013
7379;51;2585081;403474970;51633;49.3284469;3.9453038;Villers-Franqueux;VILLERS FRANQUEUX;317;INSEE 2013
7379;51;2710997;1209454234;51634;48.9590551;4.2687755;Villers-le-Château;VILLERS LE CHATEAU;255;INSEE 2013
7379;51;2767736;1054589433;51635;48.8133149;4.8536852;Villers-le-Sec;VILLERS LE SEC;101;INSEE 2013
7379;51;1728765;482234642;51636;49.1347040;4.1961214;Villers-Marmery;VILLERS MARMERY;555;INSEE 2013
7379;51;2688928;1182255986;51637;49.0952388;3.7979745;Villers-sous-Châtillon;VILLERS SOUS CHATILLON;225;INSEE 2013
7379;51;2756708;1706129410;51638;48.8411778;4.1455984;Villeseneux;VILLESENEUX;224;INSEE 2013
7379;51;2738618;1086908668;51639;48.9614842;3.6774399;La Ville-sous-Orbais;LA VILLE SOUS ORBAIS;50;INSEE 2013
7379;51;2733913;472402327;51641;48.8285587;3.7989661;Villevenard;VILLEVENARD;196;INSEE 2013
7379;51;2750941;1706129411;51642;48.5768514;3.6811698;Villiers-aux-Corneilles;VILLIERS AUX CORNEILLES;90;INSEE 2013
7379;51;2690906;472563735;51643;49.0106095;3.9004550;Vinay;VINAY;555;INSEE 2013
7379;51;1774546;1870220711;51644;49.0910300;3.6407200;Vincelles;VINCELLES;339;INSEE 2013
7379;51;1794421;1469268445;51645;48.6987651;3.7104174;Vindey;VINDEY;128;INSEE 2013
7379;51;2630152;1706129412;51646;49.1759180;4.7600739;Virginy;VIRGINY;85;
7379;51;2608298;1706129413;51647;48.7450028;4.6269064;Vitry-en-Perthois;VITRY EN PERTHOIS;870;INSEE 2013
7379;51;2632178;1706129414;51648;48.8427150;4.4585565;Vitry-la-Ville;VITRY LA VILLE;363;INSEE 2013
7379;51;417362;26691422;51649;48.7262225;4.5851622;Vitry-le-François;VITRY LE FRANCOIS;13065;INSEE 2012
7379;51;2632201;1706129415;51650;49.0478100;4.7975800;Voilemont;VOILEMONT;47;INSEE 2013
7379;51;2721456;1211582415;51651;48.9090248;4.0409108;Voipreux;VOIPREUX;213;INSEE 2013
7379;51;1785633;1461427901;51652;48.5918984;3.8976541;Vouarces;VOUARCES;63;INSEE 2013
7379;51;2707368;1706129416;51655;48.9248400;4.1095200;Vouzy;VOUZY;319;INSEE 2013
7379;51;2703097;1143892289;51656;49.0279127;4.2372528;Vraux;VRAUX;473;INSEE 2013
7379;51;2767804;1706129417;51658;48.8418600;4.9117700;Vroil;VROIL;120;INSEE 2013
7379;51;2625469;1706129419;51659;49.1562800;4.6985200;Wargemoulin-Hurlus;WARGEMOULIN HURLUS;49;INSEE 2013
7379;51;2602355;26696595;51660;49.3499703;4.2202414;Warmeriville;WARMERIVILLE;2146;
7379;51;2594780;26698301;51662;49.2902975;4.1156440;Witry-lès-Reims;WITRY LES REIMS;4749;INSEE 2013
7379;51;417949;654094685;51663;49.0481479;3.9665072;Magenta;MAGENTA;1749;INSEE 2013
7396;52;3069442;1708394028;52002;48.0158153;5.7175210;Aigremont;AIGREMONT;23;
7396;52;3199167;1708884607;52003;48.3429631;5.4779114;Aillianville;AILLIANVILLE;165;
7396;52;396797;1697404042;52004;48.4554697;5.2863047;Aingoulaincourt;AINGOULAINCOURT;13;
7396;52;3191096;1708394033;52005;48.1067179;4.8958462;Aizanville;AIZANVILLE;29;INSEE 2013
7396;52;3068805;1077858571;52006;48.5607683;4.8934915;Allichamps;ALLICHAMPS;402;INSEE 2013
7396;52;3187757;1708884653;52007;48.3117386;5.0155002;Ambonville;AMBONVILLE;74;
7396;52;6870268;451720078;52008;48.2423830;5.2980312;Andelot-Blancheville;ANDELOT BLANCHEVILLE;908;INSEE 2013
7396;52;3194881;302672462;52009;47.9224582;5.5256135;Andilly-en-Bassigny;ANDILLY EN BASSIGNY;113;INSEE 2013
7396;52;3157884;1708884667;52011;48.1967205;5.0842365;Annéville-la-Prairie;ANNEVILLE LA PRAIRIE;68;INSEE 2013
7396;52;3082650;1708394044;52012;48.3843914;5.2692886;Annonville;ANNONVILLE;30;INSEE 2013
7396;52;3209298;486069649;52013;47.8365347;5.6727581;Anrosey;ANROSEY;153;INSEE 2013
7396;52;3094232;467085676;52014;47.7644923;5.2231353;Aprey;APREY;187;
7396;52;3206721;305442474;52015;47.8577977;5.6106453;Arbigny-sous-Varennes;ARBIGNY SOUS VARENNES;80;INSEE 2013
7396;52;3183702;302110889;52017;47.9477897;5.0087180;Arc-en-Barrois;ARC EN BARROIS;769;INSEE 2013
7396;52;6820317;444726477;52018;48.2492373;4.8821126;Argentolles;ARGENTOLLES;43;2013
7396;52;3083718;445358129;52019;48.3518612;4.9204645;Arnancourt;ARNANCOURT;108;INSEE 2013
7396;52;3068933;1125594484;52021;48.5283751;4.9284299;Attancourt;ATTANCOURT;236;INSEE 2013
7396;52;3181245;1708394047;52022;47.9145600;4.9346000;Aubepierre-sur-Aube;AUBEPIERRE SUR AUBE;188;INSEE 2013
7396;52;3080800;1708884684;52025;48.1096200;5.5210800;Audeloncourt;AUDELONCOURT;95;INSEE 2013
7396;52;3094097;467085581;52027;47.7404862;5.1829665;Aujeurres;AUJEURRES;77;INSEE 2013
7396;52;3187175;1708394063;52029;48.4736307;5.1366503;Autigny-le-Grand;AUTIGNY LE GRAND;162;INSEE 2013
7396;52;3187176;1708394069;52030;48.4819873;5.1352716;Autigny-le-Petit;AUTIGNY LE PETIT;56;INSEE 2013
7396;52;6870072;1708394070;52031;48.1163307;4.9777825;Autreville-sur-la-Renne;AUTREVILLE SUR LA RENNE;394;INSEE 2013
7396;52;3188211;302672786;52033;47.9630501;5.5372865;Avrecourt;AVRECOURT;136;INSEE 2013
7396;52;3103004;1708394071;52034;48.4592121;4.9155395;Bailly-aux-Forges;BAILLY AUX FORGES;132;INSEE 2013
7396;52;2349981;301159099;52036;47.8203490;5.3731498;Balesmes-sur-Marne;BALESMES SUR MARNE;255;INSEE 2013
7396;52;3068657;302099917;52037;47.9032641;5.3979353;Bannes;BANNES;398;INSEE 2013
7396;52;3071721;1708884716;52038;48.0677032;5.5589292;Bassoncourt;BASSONCOURT;66;INSEE 2013
7396;52;3089682;583966069;52039;48.3958033;4.9600273;Baudrecourt;BAUDRECOURT;118;INSEE 2013
7396;52;3178487;302110221;52042;47.9039637;5.2416625;Beauchemin;BEAUCHEMIN;105;INSEE 2013
7396;52;2350271;301159284;52043;47.7229956;5.5458778;Belmont;BELMONT;50;INSEE 2013
7396;52;3207383;451720072;52044;48.3062676;5.2514573;Bettaincourt-sur-Rognon;BETTAINCOURT SUR ROGNON;637;INSEE 2013
7396;52;185879;26694458;52045;48.6528198;4.9746257;Bettancourt-la-Ferrée;BETTANCOURT LA FERREE;1794;INSEE 2013
7396;52;1797926;444382686;52047;48.3180954;4.8336937;Beurville;BEURVILLE;103;
7396;52;6820313;4566656122;52049;48.2613563;4.9151634;Biernes;BIERNES;38;2013
7396;52;6870303;283630496;52050;48.0856011;5.2934931;Biesles;BIESLES;1404;INSEE 2013
7396;52;3073780;486083352;52051;47.8389293;5.6350948;Bize;BIZE;84;
7396;52;6820310;3254925074;52052;48.2820022;4.9696397;Blaise;BLAISE;89;2013
7396;52;418785;655218658;52053;48.1729967;4.9967949;Blaisy;BLAISY;76;INSEE 2013
7396;52;3173678;583389068;52055;48.3807600;5.0829971;Blécourt;BLECOURT;110;INSEE 2013
7396;52;3069440;1708394080;52056;48.0584576;5.0084872;Blessonville;BLESSONVILLE;223;INSEE 2013
7396;52;3071503;577543131;52057;48.3654281;4.8587104;Blumeray;BLUMERAY;106;INSEE 2013
7396;52;6870350;26695772;52058;48.2000000;5.1426000;Bologne;BOLOGNE;1917;INSEE 2013
7396;52;3068947;302672904;52059;47.9525889;5.4766900;Bonnecourt;BONNECOURT;129;INSEE 2013
7396;52;6870512;26695444;52060;47.9538267;5.7512344;Bourbonne-les-Bains;BOURBONNE LES BAINS;2230;INSEE 2013
7396;52;3209937;1708884728;52061;48.1666243;5.3492911;Bourdons-sur-Rognon;BOURDONS SUR ROGNON;285;INSEE 2013
7396;52;2347902;300894863;52062;47.7940831;5.3116698;Bourg;BOURG;148;INSEE 2013
7396;52;3193993;283658186;52063;48.1804249;5.5568333;Bourg-Sainte-Marie;BOURG SAINTE MARIE;97;INSEE 2013
7396;52;9165837;283660555;52064;48.1936927;5.5895045;Bourmont;BOURMONT;516;INSEE 2013
7396;52;3086831;1708884737;52065;48.3139700;4.9492700;Bouzancourt;BOUZANCOURT;65;INSEE 2013
7396;52;3186757;583966176;52066;48.3756709;5.0281066;Brachay;BRACHAY;60;INSEE 2013
7396;52;3195454;1708884760;52067;48.1779585;5.5871627;Brainville-sur-Meuse;BRAINVILLE SUR MEUSE;82;INSEE 2013
7396;52;3190056;1708394083;52069;48.0990507;4.9440942;Braux-le-Châtel;BRAUX LE CHATEL;141;INSEE 2013
7396;52;904661;725265338;52072;48.1546306;5.1352930;Brethenay;BRETHENAY;385;INSEE 2013
7396;52;6872039;286590164;52074;48.0930486;5.6093855;Breuvannes-en-Bassigny;BREUVANNES EN BASSIGNY;710;INSEE 2013
7396;52;3199030;1126204786;52075;48.2085950;5.1893778;Briaucourt;BRIAUCOURT;203;INSEE 2013
7396;52;3190031;1708394102;52076;48.0809793;4.9767422;Bricon;BRICON;456;
7396;52;3109101;411549641;52079;48.4925067;4.9677097;Brousseval;BROUSSEVAL;744;Population total - RP 2010 INSEE
7396;52;3184451;2118806100;52082;47.9437272;5.1016670;Bugnières;BUGNIERES;151;INSEE 2013
7396;52;2933040;302103772;52083;47.7459372;5.5516773;Bussières-lès-Belmont;BUSSIERES LES BELMONT;806;INSEE 2013
7396;52;3207218;1126206377;52084;48.3265817;5.3592717;Busson;BUSSON;41;INSEE 2013
7396;52;3081387;1708884769;52085;48.0937571;5.4593320;Buxières-lès-Clefmont;BUXIERES LES CLEFMONT;23;INSEE 2013
7396;52;3132631;1708394113;52087;48.1050252;5.0365374;Buxières-lès-Villiers;BUXIERES LES VILLIERS;228;INSEE 2013
7396;52;6872467;725148660;52088;48.4708519;4.7641022;Ceffonds;CEFFONDS;636;INSEE 2013
7396;52;3195219;462598087;52089;47.9146861;5.5432179;Celles-en-Bassigny;CELLES EN BASSIGNY;73;INSEE 2013
7396;52;3205456;300896280;52090;47.8614420;5.4818535;Celsoy;CELSOY;108;INSEE 2013
7396;52;3194679;1708884784;52091;48.3072500;5.0798900;Cerisières;CERISIERES;98;INSEE 2013
7396;52;2012487;26698063;52093;47.8041315;5.4270090;Chalindrey;CHALINDREY;2587;INSEE 2013
7396;52;3202960;1708884808;52095;48.2412693;5.4776877;Chalvraines;CHALVRAINES;203;
7396;52;3202515;1126206275;52097;48.3525505;5.4046395;Chambroncourt;CHAMBRONCOURT;39;INSEE 2013
7396;52;1860895;449852811;52099;48.6056423;5.0437576;Chamouilley;CHAMOUILLEY;855;
7396;52;6820311;2051365661;52100;48.2755643;4.9502614;Champcourt;CHAMPCOURT;57;2013
7396;52;3075341;1708884820;52101;48.1314214;5.6446804;Champigneulles-en-Bassigny;CHAMPIGNEULLES EN BASSIGNY;56;INSEE 2013
7396;52;2912587;303403768;52102;47.8926999;5.3466935;Champigny-lès-Langres;CHAMPIGNY LES LANGRES;414;INSEE 2013
7396;52;3206887;305442672;52103;47.8678876;5.6433339;Champigny-sous-Varennes;CHAMPIGNY SOUS VARENNES;125;INSEE 2013
7396;52;418780;655201403;52104;48.6703823;4.9870461;Chancenay;CHANCENAY;1058;INSEE 2013
7396;52;2992388;393888261;52105;47.9249355;5.3856948;Changey;CHANGEY;283;INSEE 2013
7396;52;3073352;1708394120;52106;47.9233121;5.2870255;Chanoy;CHANOY;150;INSEE 2013
7396;52;3202429;1126206126;52107;48.2184420;5.2485004;Chantraines;CHANTRAINES;228;
7396;52;2912588;1708394127;52108;47.9198400;5.3507001;Charmes;CHARMES;152;INSEE 2013
7396;52;3094382;1708394131;52109;48.3743000;5.0014900;Charmes-en-l'Angle;CHARMES EN L ANGLE;7;
7396;52;3090309;583966137;52110;48.3839611;4.9946599;Charmes-la-Grande;CHARMES LA GRANDE;163;INSEE 2013
7396;52;3091357;303804929;52113;47.7128092;5.3784853;Chassigny;CHASSIGNY;241;INSEE 2013
7396;52;6878933;444301945;52114;48.0362220;4.9175196;Châteauvillain;CHATEAUVILLAIN;1665;INSEE 2013
7396;52;3048703;302669167;52115;47.8463523;5.4010010;Chatenay-Mâcheron;CHATENAY MACHERON;112;INSEE 2013
7396;52;3070807;303092737;52116;47.8525958;5.4465228;Chatenay-Vaudin;CHATENAY VAUDIN;62;INSEE 2013
7396;52;6879094;1708394132;52118;48.4862487;5.1234619;Chatonrupt-Sommermont;CHATONRUPT SOMMERMONT;337;
7396;52;2933684;300078789;52119;47.8219449;5.5015001;Chaudenay;CHAUDENAY;303;INSEE 2013
7396;52;2980948;2119344903;52120;47.9741825;5.4325758;Chauffourt;CHAUFFOURT;210;INSEE 2013
7396;52;904595;26692278;52121;48.1111324;5.1395849;Chaumont;CHAUMONT;23011;INSEE 2013
7396;52;3075392;1708884872;52122;48.1450351;5.6485663;Chaumont-la-Ville;CHAUMONT LA VILLE;125;INSEE 2013
7396;52;6879113;1513490876;52123;48.5288240;5.1345253;Chevillon;CHEVILLON;1403;
7396;52;3209308;1469164780;52124;47.8769759;5.6479256;Chézeaux;CHEZEAUX;74;INSEE 2013
7396;52;904690;725276901;52125;48.0928418;5.1563160;Chamarandes-Choignes;CHAMARANDES CHOIGNES;1054;INSEE 2013
7396;52;2349900;412730403;52126;47.6639933;5.3548231;Choilley-Dardenay;CHOILLEY DARDENAY;173;INSEE 2013
7396;52;3071255;1708884895;52127;48.0587993;5.5668464;Choiseul;CHOISEUL;95;
7396;52;3209936;1708884908;52128;48.1991196;5.2842724;Cirey-lès-Mareilles;CIREY LES MAREILLES;128;INSEE 2013
7396;52;3086573;445354823;52129;48.3317119;4.9393540;Cirey-sur-Blaise;CIREY SUR BLAISE;107;INSEE 2013
7396;52;1813322;446766663;52130;48.1105318;4.8723945;Cirfontaines-en-Azois;CIRFONTAINES EN AZOIS;204;
7396;52;447531;1708357510;52131;48.4544800;5.3860800;Cirfontaines-en-Ornois;CIRFONTAINES EN ORNOIS;78;INSEE 2013
7396;52;3081068;1708884926;52132;48.0959421;5.5101687;Clefmont;CLEFMONT;214;
7396;52;3203704;1708884933;52133;48.1928588;5.4582507;Clinchamp;CLINCHAMP;95;INSEE 2013
7396;52;3086185;300894891;52134;47.7865261;5.3460694;Cohons;COHONS;265;INSEE 2013
7396;52;3081811;306436920;52135;47.9141594;5.6777338;Coiffy-le-Bas;COIFFY LE BAS;100;INSEE 2013
7396;52;3083042;306434958;52136;47.9088521;5.7000209;Coiffy-le-Haut;COIFFY LE HAUT;119;INSEE 2013
7396;52;6820394;583016336;52140;48.2230053;4.8873124;Colombey-les-Deux-Églises;COLOMBEY LES DEUX EGLISES;672;INSEE 2013
7396;52;904668;725270764;52141;48.1435047;5.1444736;Condes;CONDES;291;INSEE 2013
7396;52;3203446;1708884961;52142;48.1658157;5.4170931;Consigny;CONSIGNY;67;
7396;52;3083754;302102635;52145;47.6911123;5.4605037;Coublanc;COUBLANC;129;INSEE 2013
7396;52;3125710;1708394184;52146;47.9753975;4.9430803;Coupray;COUPRAY;172;INSEE 2013
7396;52;3101028;446829180;52147;47.8375341;5.2223506;Courcelles-en-Montagne;COURCELLES EN MONTAGNE;88;INSEE 2013
